Sample	Gene	TPM
v1_nomultiseg_5565sTS_Human_Cerebellum_17ypb_Male_nomultiseg_bam	ADARB1	109.769362033015
v1_nomultiseg_5566sTS_Human_Testis_29ypb_Male_nomultiseg_bam	ADARB1	17.7951918817931
v1_nomultiseg_5567sTS_Human_Cerebellum_7ypb_Male_nomultiseg_bam	ADARB1	112.749633794411
v1_nomultiseg_5568sTS_Human_Cerebellum_270dpb_Male_nomultiseg_bam	ADARB1	90.4805915455944
v1_nomultiseg_5569sTS_Human_Brain_7ypb_Male_nomultiseg_bam	ADARB1	71.6854175406781
v1_nomultiseg_5570sTS_Human_Brain_13ypb_Male_nomultiseg_bam	ADARB1	56.2969337180684
v1_nomultiseg_5571sTS_Human_Liver_58ypb_Male_nomultiseg_bam	ADARB1	33.8169496583247
v1_nomultiseg_5573sTS_Human_Cerebellum_58ypb_Male_nomultiseg_bam	ADARB1	99.642957606079
v1_nomultiseg_5574sTS_Human_Brain_39ypb_Male_nomultiseg_bam	ADARB1	72.1847323392437
v1_nomultiseg_5575sTS_Human_Liver_17ypb_Male_nomultiseg_bam	ADARB1	25.0158683724739
v1_nomultiseg_5622sTS_Human_Hindbrain_4w_Female_nomultiseg_bam	ADARB1	28.3075878657364
v1_nomultiseg_5623sTS_Human_Ovary_4w_Female_nomultiseg_bam	ADARB1	43.1856752179324
v1_nomultiseg_5624sTS_Human_Forebrain_4w_Male_nomultiseg_bam	ADARB1	38.6552638845197
v1_nomultiseg_5625sTS_Human_Hindbrain_4w_Male_nomultiseg_bam	ADARB1	32.4451963228386
v1_nomultiseg_5626sTS_Human_Liver_4w_Male_nomultiseg_bam	ADARB1	33.5965734194261
v1_nomultiseg_5628sTS_Human_Forebrain_5w_Female_nomultiseg_bam	ADARB1	32.5484967923605
v1_nomultiseg_5629sTS_Human_Liver_5w_Male_nomultiseg_bam	ADARB1	12.6676788866459
v1_nomultiseg_5635sTS_Human_Hindbrain_5w_Female_nomultiseg_bam	ADARB1	35.3892509637824
v1_nomultiseg_5637sTS_Human_Hindbrain_11w_Female_nomultiseg_bam	ADARB1	65.4389609690739
v1_nomultiseg_5638sTS_Human_Ovary_5w_Female_nomultiseg_bam	ADARB1	46.7504667305064
v1_nomultiseg_5639sTS_Human_Ovary_6w_Female_nomultiseg_bam	ADARB1	40.4425137302953
v1_nomultiseg_5640sTS_Human_Liver_5w_Female_nomultiseg_bam	ADARB1	19.0411105164831
v1_nomultiseg_5641sTS_Human_Liver_18w_Female_nomultiseg_bam	ADARB1	12.3565405503443
v1_nomultiseg_5642sTS_Human_Heart_5w_Female_nomultiseg_bam	ADARB1	96.4415406445109
v1_nomultiseg_5643sTS_Human_Kidney_6w_Female_nomultiseg_bam	ADARB1	37.7014641460657
v1_nomultiseg_5644sTS_Human_Kidney_7w_Female_nomultiseg_bam	ADARB1	33.5313564710582
v1_nomultiseg_5645sTS_Human_Kidney_CS22_Female_nomultiseg_bam	ADARB1	35.6141453382045
v1_nomultiseg_5646sTS_Human_Kidney_10w_Female_nomultiseg_bam	ADARB1	39.9238782945033
v1_nomultiseg_5647sTS_Human_Kidney_11w_Female_nomultiseg_bam	ADARB1	33.3182961664169
v1_nomultiseg_5648sTS_Human_Kidney_12w_Female_nomultiseg_bam	ADARB1	44.6196666708977
v1_nomultiseg_5649sTS_Human_Kidney_5w_Male_nomultiseg_bam	ADARB1	53.9150334449914
v1_nomultiseg_5650sTS_Human_Kidney_6w_Male_nomultiseg_bam	ADARB1	53.7485830978582
v1_nomultiseg_5651sTS_Human_Kidney_12w_Male_nomultiseg_bam	ADARB1	38.3878295948951
v1_nomultiseg_5652sTS_Human_Testis_16w_Male_nomultiseg_bam	ADARB1	35.1432392219615
v1_nomultiseg_5653sTS_Human_Testis_18w_Male_nomultiseg_bam	ADARB1	38.3277006728373
v1_nomultiseg_5654sTS_Human_Liver_16w_Female_nomultiseg_bam	ADARB1	25.7734716332452
v1_nomultiseg_5655sTS_Human_Kidney_13w_Male_nomultiseg_bam	ADARB1	38.541603227444
v1_nomultiseg_5656sTS_Human_Liver_16w_Male_nomultiseg_bam	ADARB1	14.2635592948949
v1_nomultiseg_5657sTS_Human_Liver_18w_Male_nomultiseg_bam	ADARB1	19.8589425500871
v1_nomultiseg_5658sTS_Human_Heart_16w_Female_nomultiseg_bam	ADARB1	91.8582584310585
v1_nomultiseg_5659sTS_Human_Heart_13w_Male_nomultiseg_bam	ADARB1	76.561244090587
v1_nomultiseg_5660sTS_Human_Heart_18w_Male_nomultiseg_bam	ADARB1	56.8371104517834
v1_nomultiseg_5661sTS_Human_Kidney_16w_Female_nomultiseg_bam	ADARB1	41.3653904401741
v1_nomultiseg_5662sTS_Human_Kidney_18w_Female_nomultiseg_bam	ADARB1	39.7706947038099
v1_nomultiseg_5664sTS_Human_Forebrain_10w_Female_nomultiseg_bam	ADARB1	50.1625804395061
v1_nomultiseg_5665sTSm_Human_Forebrain_16w_Female_nomultiseg_bam	ADARB1	57.2397877876037
v1_nomultiseg_5667sTS_Human_Forebrain_18w_Male_nomultiseg_bam	ADARB1	56.6345679258198
v1_nomultiseg_5668sTS_Human_Brain_20w_Male_nomultiseg_bam	ADARB1	27.4294466115492
v1_nomultiseg_5669sTS_Human_Hindbrain_16w_Female_nomultiseg_bam	ADARB1	80.7654791937008
v1_nomultiseg_5670sTS_Human_Hindbrain_13w_Male_nomultiseg_bam	ADARB1	87.4658439599818
v1_nomultiseg_5671sTS_Human_Hindbrain_16w_Male_nomultiseg_bam	ADARB1	76.0021644123028
v1_nomultiseg_5673sTS_Human_Ovary_16w_Female_nomultiseg_bam	ADARB1	43.2153689568748
v1_nomultiseg_5674sTS_Human_Ovary_18w_Female_nomultiseg_bam	ADARB1	40.3794025663854
v1_nomultiseg_5675sTS_Human_Kidney_7w_Male_nomultiseg_bam	ADARB1	40.5287052982865
v1_nomultiseg_5676sTS_Human_Kidney_CS23_Male_nomultiseg_bam	ADARB1	33.3669964827273
v1_nomultiseg_5677sTS_Human_Ovary_10w_Female_nomultiseg_bam	ADARB1	46.2318335459384
v1_nomultiseg_5678sTS_Human_Liver_10w_Female_nomultiseg_bam	ADARB1	13.5529872194412
v1_nomultiseg_5679sTS_Human_Heart_10w_Female_nomultiseg_bam	ADARB1	50.6898861886541
v1_nomultiseg_5680sTS_Human_Kidney_9w_Male_nomultiseg_bam	ADARB1	26.3582119647838
v1_nomultiseg_5687sTS_Human_Kidney_16w_Male_nomultiseg_bam	ADARB1	24.5624758266591
v1_nomultiseg_5688sTS_Human_Kidney_18w_Male_nomultiseg_bam	ADARB1	26.0892466616999
v1_nomultiseg_5694sTS_Human_Testis_16w_Male_nomultiseg_bam	ADARB1	41.8032911416191
v1_nomultiseg_5696sTS_Human_Heart_13w_Male_nomultiseg_bam	ADARB1	25.4747929121374
v1_nomultiseg_5697sTS_Human_Kidney_13w_Female_nomultiseg_bam	ADARB1	32.3904521512878
v1_nomultiseg_5698sTS_Human_Kidney_16w_Male_nomultiseg_bam	ADARB1	36.3252354284297
v1_nomultiseg_5700sTS_Human_Heart_16w_Male_nomultiseg_bam	ADARB1	55.3955202161067
v1_nomultiseg_5701sTS_Human_Heart_16w_Male_nomultiseg_bam	ADARB1	40.6106316199913
v1_nomultiseg_5708sTS_Human_Hindbrain_12w_Female_nomultiseg_bam	ADARB1	113.632138299396
v1_nomultiseg_5709sTS_Human_Kidney_10w_Female_nomultiseg_bam	ADARB1	38.5843030872775
v1_nomultiseg_5711sTS_Human_Forebrain_13w_Male_nomultiseg_bam	ADARB1	33.4554564341841
v1_nomultiseg_5713sTS_Human_Kidney_13w_Male_nomultiseg_bam	ADARB1	35.7926625745881
v1_nomultiseg_5716sTS_Human_Testis_13w_Male_nomultiseg_bam	ADARB1	33.4611995716821
v1_nomultiseg_5717sTS_Human_Kidney_5w_Female_nomultiseg_bam	ADARB1	53.5006925896126
v1_nomultiseg_5721sTS_Human_Forebrain_12w_Male_nomultiseg_bam	ADARB1	58.0106322948405
v1_nomultiseg_5722sTS_Human_Hindbrain_12w_Male_nomultiseg_bam	ADARB1	124.536967997664
v1_nomultiseg_5724sTS_Human_Hindbrain_13w_Male_nomultiseg_bam	ADARB1	62.8746776351562
v1_nomultiseg_5742sTS_Human_Hindbrain_6w_Female_nomultiseg_bam	ADARB1	33.7790108262809
v1_nomultiseg_5743sTS_Human_Hindbrain_10w_Female_nomultiseg_bam	ADARB1	73.582070822235
v1_nomultiseg_5768sTS_Human_Brain_19w_Male_nomultiseg_bam	ADARB1	47.6706765656112
v1_nomultiseg_5769sTS_Human_Liver_19w_Male_nomultiseg_bam	ADARB1	16.2771496969881
v1_nomultiseg_5770sTS_Human_Brain_20w_Female_nomultiseg_bam	ADARB1	48.7514225301468
v1_nomultiseg_5771sTS_Human_Kidney_20w_Female_nomultiseg_bam	ADARB1	38.9760259014017
v1_nomultiseg_5772sTS_Human_Liver_20w_Female_nomultiseg_bam	ADARB1	13.7943722572919
v1_nomultiseg_5773sTS_Human_Liver_20w_Male_nomultiseg_bam	ADARB1	17.3436965864038
v1_nomultiseg_5775sTS_Human_Kidney_20w_Male_nomultiseg_bam	ADARB1	33.8932792463506
v1_nomultiseg_5777sTS_Human_Heart_19w_Male_nomultiseg_bam	ADARB1	47.285328619642
v1_nomultiseg_5778sTS_Human_Testis_19w_Male_nomultiseg_bam	ADARB1	48.1600646802248
v1_nomultiseg_5779sTS_Human_Kidney_19w_Male_nomultiseg_bam	ADARB1	41.433332024417
v1_nomultiseg_5780sTS_Human_Heart_19w_Male_nomultiseg_bam	ADARB1	53.9626436766009
v1_nomultiseg_5781sTS_Human_Liver_19w_Female_nomultiseg_bam	ADARB1	15.4270561409403
v1_nomultiseg_5782sTS_Human_Brain_19w_Female_nomultiseg_bam	ADARB1	33.789474900524
v1_nomultiseg_5783sTS_Human_Heart_19w_Female_nomultiseg_bam	ADARB1	41.3709004116622
v1_nomultiseg_5818sTS_Human_Heart_226dpb_Male_nomultiseg_bam	ADARB1	32.9540685040243
v1_nomultiseg_5819sTS_Human_Kidney_226dpb_Female_nomultiseg_bam	ADARB1	28.0259943010631
v1_nomultiseg_5821sTS_Human_Kidney_2ypb_Male_nomultiseg_bam	ADARB1	34.6142400192695
v1_nomultiseg_5822sTS_Human_Heart_13ypb_Male_nomultiseg_bam	ADARB1	20.0319687587531
v1_nomultiseg_5828sTS_Human_Heart_6mpb_Female_nomultiseg_bam	ADARB1	31.9017086659721
v1_nomultiseg_5834sTS_Human_Kidney_34dpb_Male_nomultiseg_bam	ADARB1	26.7345601083184
v1_nomultiseg_5836sTS_Human_Heart_127dpb_Male_nomultiseg_bam	ADARB1	26.7586263100589
v1_nomultiseg_5837sTS_Human_Brain_4ypb_Male_nomultiseg_bam	ADARB1	72.3388561045257
v1_nomultiseg_5839sTS_Human_Heart_2ypb_Male_nomultiseg_bam	ADARB1	25.4115204021983
v1_nomultiseg_5841sTS_Human_Testis_1ypb_Male_nomultiseg_bam	ADARB1	30.6884699636463
v1_nomultiseg_5842sTS_Human_Cerebellum_0dpb_Female_nomultiseg_bam	ADARB1	93.6568318228088
v1_nomultiseg_5843sTS_Human_Heart_0dpb_Female_nomultiseg_bam	ADARB1	64.8289411065722
v1_nomultiseg_5844sTS_Human_Kidney_0dpb_Female_nomultiseg_bam	ADARB1	36.5344954579415
v1_nomultiseg_5846sTS_Human_Cerebellum_4ypb_Male_nomultiseg_bam	ADARB1	112.98005622544
v1_nomultiseg_5848sTS_Human_Cerebellum_0dpb_Female_nomultiseg_bam	ADARB1	77.9726832987761
v1_nomultiseg_5849sTS_Human_Cerebellum_6mpb_Female_nomultiseg_bam	ADARB1	90.8348542867018
v1_nomultiseg_5850sTS_Human_Heart_6dpb_Male_nomultiseg_bam	ADARB1	17.9275067875799
v1_nomultiseg_5892sTS_Human_Brain_4dpb_Male_nomultiseg_bam	ADARB1	68.8089308055582
v1_nomultiseg_5894sTS_Human_Brain_15dpb_Female_nomultiseg_bam	ADARB1	44.7099196759451
v1_nomultiseg_5904sTS_Human_Brain_4ypb_Male_nomultiseg_bam	ADARB1	72.6990718971074
v1_nomultiseg_5905sTS_Human_Heart_94dpb_Male_nomultiseg_bam	ADARB1	31.8580344502978
v1_nomultiseg_5908sTS_Human_Brain_29ypb_Male_nomultiseg_bam	ADARB1	66.1193509354887
v1_nomultiseg_5909sTS_Human_Heart_6mpb_Female_nomultiseg_bam	ADARB1	22.5745122820606
v1_nomultiseg_5910sTS_Human_Liver_4w_Male_nomultiseg_bam	ADARB1	26.0244866211931
v1_nomultiseg_5911sTS_Human_KidneyTestis_4w_Male_nomultiseg_bam	ADARB1	40.5767370886422
v1_nomultiseg_5913sTS_Human_Liver_4w_Female_nomultiseg_bam	ADARB1	29.4908044033524
v1_nomultiseg_5914sTS_Human_Ovary_4w_Female_nomultiseg_bam	ADARB1	44.6998923688717
v1_nomultiseg_5916sTS_Human_Testis_5w_Male_nomultiseg_bam	ADARB1	45.7962613983735
v1_nomultiseg_5920sTS_Human_Ovary_7w_Female_nomultiseg_bam	ADARB1	38.2784961700896
v1_nomultiseg_5925sTS_Human_Kidney_9w_Male_nomultiseg_bam	ADARB1	33.6996432514023
v1_nomultiseg_5926sTS_Human_Testis_9w_Male_nomultiseg_bam	ADARB1	33.9100758510744
v1_nomultiseg_5930sTS_Human_Kidney_10w_Female_nomultiseg_bam	ADARB1	30.8456099359934
v1_nomultiseg_5934sTS_Human_Testis_11w_Male_nomultiseg_bam	ADARB1	31.3935413584192
v1_nomultiseg_5935sTS_Human_Testis_12w_Male_nomultiseg_bam	ADARB1	23.1194534578239
v1_nomultiseg_5936sTS_Human_Ovary_12w_Female_nomultiseg_bam	ADARB1	38.9533799337525
v1_nomultiseg_5937sTS_Human_Testis_13w_Male_nomultiseg_bam	ADARB1	32.5816276132996
v1_nomultiseg_5938sTS_Human_Heart_13w_Male_nomultiseg_bam	ADARB1	34.414459669289
v1_nomultiseg_5939sTS_Human_Forebrain_13w_Male_nomultiseg_bam	ADARB1	79.8453356633132
v1_nomultiseg_5940sTS_Human_Testis_13w_Male_nomultiseg_bam	ADARB1	33.3707374874533
v1_nomultiseg_5942sTS_Human_Heart_13w_Female_nomultiseg_bam	ADARB1	34.3041734888308
v1_nomultiseg_5943sTS_Human_Hindbrain_13w_Female_nomultiseg_bam	ADARB1	48.0819079631822
v1_nomultiseg_5944sTS_Human_Ovary_13w_Female_nomultiseg_bam	ADARB1	50.6428360191409
v1_nomultiseg_5946sTS_Human_Testis_16w_Male_nomultiseg_bam	ADARB1	20.9311983556079
v1_nomultiseg_5948sTS_Human_Liver_18w_Female_nomultiseg_bam	ADARB1	21.3965035953097
v1_nomultiseg_5949sTS_Human_Ovary_18w_Female_nomultiseg_bam	ADARB1	44.7166750083231
v1_nomultiseg_5951sTS_Human_Forebrain_16w_Male_nomultiseg_bam	ADARB1	45.3516223715565
v1_nomultiseg_5952sTS_Human_Forebrain_11w_Male_nomultiseg_bam	ADARB1	60.5356698876472
v1_nomultiseg_5953sTS_Human_Forebrain_11w_Female_nomultiseg_bam	ADARB1	49.5675103003306
v1_nomultiseg_5954sTS_Human_Liver_13w_Female_nomultiseg_bam	ADARB1	14.2049091129828
v1_nomultiseg_5955sTS_Human_Forebrain_13w_Female_nomultiseg_bam	ADARB1	49.9514249660939
v1_nomultiseg_5956sTS_Human_Hindbrain_16w_Female_nomultiseg_bam	ADARB1	77.330055613135
v1_nomultiseg_5957sTS_Human_Kidney_18w_Female_nomultiseg_bam	ADARB1	34.3519541400734
v1_nomultiseg_5958sTS_Human_Testis_5w_Male_nomultiseg_bam	ADARB1	42.882617811456
v1_nomultiseg_5960sTS_Human_Brain_19w_Male_nomultiseg_bam	ADARB1	45.0739954370075
v1_nomultiseg_6042sTS_Human_Heart_25ypb_Male_nomultiseg_bam	ADARB1	26.234154075121
v1_nomultiseg_6043sTS_Human_Heart_54ypb_Male_nomultiseg_bam	ADARB1	53.2301411402858
v1_nomultiseg_6046sTS_Human_Cerebellum_8ypb_Female_nomultiseg_bam	ADARB1	114.791373371361
v1_nomultiseg_6047sTS_Human_Cerebellum_32ypb_Female_nomultiseg_bam	ADARB1	116.617003708307
v1_nomultiseg_6048sTS_Human_Brain_28ypb_Male_nomultiseg_bam	ADARB1	95.2969293718966
v1_nomultiseg_6095sTS_Human_Testis_46ypb_Male_nomultiseg_bam	ADARB1	30.6194584526708
v1_nomultiseg_6096sTS_Human_Forebrain_4w_Male_nomultiseg_bam	ADARB1	41.5677271598878
v1_nomultiseg_6097sTS_Human_Hindbrain_4w_Male_nomultiseg_bam	ADARB1	43.4458502759984
v1_nomultiseg_6098sTS_Human_Kidney_18dpb_Female_nomultiseg_bam	ADARB1	38.6336203577372
v1_nomultiseg_6099sTS_Human_Kidney_8ypb_Female_nomultiseg_bam	ADARB1	28.735437671981
v1_nomultiseg_6100sTS_Human_Heart_4ypb_Female_nomultiseg_bam	ADARB1	19.8748310853027
v1_nomultiseg_6101sTS_Human_Kidney_4ypb_Female_nomultiseg_bam	ADARB1	24.2914844441963
v1_nomultiseg_6102sTS_Human_Testis_6mpb_Male_nomultiseg_bam	ADARB1	16.9974811067002
v1_nomultiseg_6103sTS_Human_Kidney_6mpb_Female_nomultiseg_bam	ADARB1	28.5360354989698
v1_nomultiseg_6104sTS_Human_Kidney_6mpb_Male_nomultiseg_bam	ADARB1	25.8305713109988
v1_nomultiseg_6105sTS_Human_Kidney_6mpb_Male_nomultiseg_bam	ADARB1	30.6024852586519
v1_nomultiseg_6106sTS_Human_Liver_55ypb_Male_nomultiseg_bam	ADARB1	15.6684392999286
v1_nomultiseg_6107sTS_Human_Testis_28ypb_Male_nomultiseg_bam	ADARB1	25.6379426846838
